bidenharris2020,0.0
feminism,0.0
sexist,0.0
change,0.0
feminist,1.4128361353965362
blm,0.0525736644306684
gender,0.16376255415867583
feminists,-0.1590441953198669
men,0.0
equity,0.0
socialism,0.0
feminismiscancer,-5.78481834448867
metoo,0.0
trans,0.0
mra,-0.041910442771120826
transgender,0.0
fashion,0.29016295213182014
toxicmasculinity,-0.07420409000962841
awareness,0.0
diversity,0.060858646506553045
words,0.0
love,0.6903012388029688
humanrights,0.3235513142672309
racism,0.03798388398973363
womensrights,0.6579556266389084
blacklivesmatter,0.18423678652203565
equality,1.3794154553269593
rbg,0.0
vegan,0.0
ahimsa,0.0
pacifism,0.0
progressive,0.0
lgbtq,0.15680531357157235
environmentalism,0.0
peaceandlove,0.0
antifa,0.0
resist,0.0
girlpower,1.1202102126537217
strongwomen,0.6172020634476556
mgtow,-0.14969321809268363
women,1.805393652236095
feministsrvultures,-0.06416118276252154
feminista,0.17762253819497306
empowerment,0.25211249083871146
genderneutral,0.0
propaganda,0.0
wonderwoman,0.0
dating,0.0
misandry,-0.08879697322452688
ruthbaderginsburg,0.0
auspol,-0.031715816335873656
catholictwitter,0.0
model,0.0
feminazi,-0.658324801866165
womensmarch,0.0
whitefeminism,0.0
womensrightsarehumanrights,0.057870752042084035
timesup,0.0
intersectionalfeminism,0.1032667423476688
120db,0.0
patriarchy,0.0
redpill,-0.03948517620364451
16days,0.0
violence,0.0
violenceagainstwomen,0.0
antifeminism,-0.6454057566895736
feministshatemen,0.0
feminismisawful,-0.054912157151665315
feminismismisandry,0.0
antifeminist,-0.05526619858464353
antifeminazi,0.0
mensrights,-0.06549602612353946
mensrightsmovement,0.0
mensrightsactivist,0.0
mensrightsmatter,0.0
domesticviolence,0.0
genderbiasedlaws,-0.06219295022891538
toxicfeminism,-0.24610946887997462
killallmen,-0.5528678122278115
internationaldayofviolenceagainstwomen,0.0
φεμινισμός,-0.35420580308291044
falseaccusations,-0.13026750970707232
domesticabuse,0.0
children,0.0
cancer,0.0
fraudfeminist,0.0
fakefeminist,-0.03533381621302983
fakefeminism,-0.09141879134683542
mentoo,-0.19710663333094236
privilege,0.0
notafeminist,-0.03473506331869658
humanism,0.0
sjw,-0.04627129370106443
fathersmatter,0.0
humanrightsday,0.0
genderequity,0.24280902704682422
thisiswhatafeministlookslike,0.0
woke,0.0
wokeaf,0.0
socialjustice,0.0
intersectionality,0.0
girls,0.153169132162388
womenempowerment,5.317094502320581
orangetheworld,0.0
childabuse,-0.09292935375813262
childabuser,-0.06822362768111313
golddigger,0.0
hypocrite,0.0
feminismiscoronavirus,-0.1217116312513092
fuckfeminism,-0.031346409811779136
liberalismisamentaldisease,0.0
womanisaburden,0.0
females,0.0
feministas,0.0
woman,0.25207003114166265
memes,0.0
memesdaily,0.0
womenintech,0.03815090012722315
womeninscience,0.0
womensart,0.03865799559085293
16daysofactivism,0.0
generationequality,0.0
thefutureisfemale,0.04616137084537247
feminismo,0.1520853446522733
femicide,0.0
womanempowerment,0.0
equalityforall,0.12721140278921242
terrorism,0.0
liberals,0.0
meninist,0.0
rape,0.0961928562543666
kanganaranaut,0.0
abuse,0.0
meninism,0.0
saturdaymotivation,0.0
congress,0.0
feminazis,-0.061194446272911894
feministfriday,0.0
internationalmensday,0.0
girl,0.10925779017613509
womeninstem,0.048801753124706304
womeninleadership,0.04385675523126727
womeninsports,0.0
toxicfemininity,-0.37887284840174656
family,0.0
islam,0.0
religion,0.0
liberal,-0.034607979006412694
marriage,0.0
scrapdvact,0.0
justiceforjohnnydepp,0.0
youtubechannel,0.0
youtube,0.0
youtuber,0.0
comedy,0.0
mondaymotivation,0.0
mondaymood,0.0
mondaythoughts,0.0
kamalaharris,0.0
maga,0.0
himtoo,0.0
leftist,0.0
menaretrash,0.0
legalterrorism,0.0
church,0.0
abortionismurder,0.0
misogyny,0.03284064040620862
male,0.0
father,0.0
crimebywomen,0.0
genderbias,0.0
crimehasnogender,0.0
feminismus,0.0
feminisme,0.0
feminismtag,0.0
feminismusfotzt,0.0
feminismisequality,0.0
liberalismisamentaldisorder,-0.048835653237326464
prolife,0.0
prochoice,0.09370640096428005
feminismsucks,0.0
leftism,-0.03168652825993671
conservative,0.0
womensupportingwomen,1.4623298434286307
feminismistoxic,0.0
fakecases,0.0
churails,0.0
heforshe,0.033804876511225726
hathras,0.0
femaledesperation,0.0
tradlife,0.0
nomeansno,0.03425433393717155
art,0.155422837022071
trump,0.0
lgbt,0.12652587867385964
motherhood,0.0
abortion,0.0
kanganaranuat,0.0
leftists,0.0
lesbian,0.0
anushkasharma,0.0
feminismismentaldisability,0.0
ncw,0.0
ablanari,0.0
feminine,0.033226317939911376
repost,0.0
politics,0.05103539715436418
dogs,0.0
smashthepatriarchy,0.053803806281343756
support,0.039249296418884756
fake,0.0
maga2020,0.0
justiceforsushanthsinghrajput,0.0
covid_19,0.0
womeninfilm,0.0
misandrist,0.0
smashpatriarchy,0.0
rheachakraborty,0.0
pseudofeminism,0.0
truthhurts,0.0
india,0.13292855392006064
falserape,0.0
pedophile,0.0
